"","Stock1","Stock2","MatchPercentage","Cor","Cointegration"
"271","SH600796","SZ002585","0.766355140186916","0.74949929782533","0.0292352672890315"
"272","SH600796","SZ002620","0.757009345794392","0.773711604992386","0.0319235343137062"
"273","SH600868","SZ002212","0.757009345794392","0.590389599601686","0.954114324959168"
"274","SH600868","SZ002394","0.766355140186916","0.676746476232267","0.0950962069425439"
"275","SH601199","SZ002218","0.757009345794392","0.697581880529602","0.584458760161543"
"276","SH601199","SZ002340","0.775700934579439","0.715055352488528","0.144312147083689"
"277","SH601199","SZ300172","0.757009345794392","0.854688041493772","0.445975549145366"
"278","SH601222","SZ000733","0.757009345794392","0.677268691698418","0.300596219158776"
"279","SH601222","SZ002185","0.757009345794392","0.741576115589569","0.332718652676641"
"280","SH601222","SZ002308","0.757009345794392","0.656927643801025","0.472892190746987"
"281","SH601222","SZ300258","0.757009345794392","0.664181287264544","0.327360750034291"
"282","SH601588","SH601872","0.766355140186916","0.619623482480763","0.40529419150566"
"283","SH601588","SZ000012","0.757009345794392","0.664023637786473","0.633794103093064"
"284","SH601588","SZ000031","0.794392523364486","0.685429327722703","0.533888912727019"
"285","SH601588","SZ000040","0.831775700934579","0.690738065572196","0.187898559049205"
"286","SH601588","SZ000540","0.775700934579439","0.695769935836646","0.258570705190238"
"287","SH601588","SZ000667","0.841121495327103","0.69185826101129","0.298100730241453"
"288","SH601588","SZ000926","0.813084112149533","0.741533333150523","0.156402666395877"
"289","SH601588","SZ000965","0.757009345794392","0.652350033035796","0.514165162963999"
"290","SH601636","SZ002067","0.757009345794392","0.642172265179468","0.90006840178054"
"291","SH601799","SZ000418","0.757009345794392","0.655119025632292","0.122397102156"
"292","SH601872","SZ000031","0.775700934579439","0.674633755336869","0.57595736651497"
"293","SH601872","SZ000425","0.822429906542056","0.725237277216954","0.0309498362189055"
"294","SH601872","SZ000667","0.775700934579439","0.647422877577964","0.965702797027787"
"295","SH601908","SZ002394","0.785046728971963","0.755084256470369","0.551676161877519"
"296","SH601908","SZ002545","0.757009345794392","0.772339836874977","0.497208048878994"
"297","SZ000002","SZ000031","0.775700934579439","0.71227222082446","0.483325654428698"
"298","SZ000002","SZ000926","0.813084112149533","0.841611335302642","0.687944428185051"
"299","SZ000012","SZ000425","0.813084112149533","0.710327562487411","0.9851167524423"
"300","SZ000012","SZ000488","0.757009345794392","0.728195066285883","0.0505210112360616"
"301","SZ000012","SZ000926","0.813084112149533","0.721350159680914","0.630631263368665"
"302","SZ000031","SZ000040","0.775700934579439","0.735644414651803","0.479015626184882"
"303","SZ000031","SZ000425","0.785046728971963","0.673070152024537","0.151392352617387"
"304","SZ000031","SZ000667","0.757009345794392","0.708612133655298","0.780996526024171"
"305","SZ000031","SZ000926","0.813084112149533","0.728221502194714","0.532545372378524"
"306","SZ000040","SZ000667","0.803738317757009","0.662502015822311","0.0969438097628793"
"307","SZ000040","SZ000926","0.822429906542056","0.738121001573698","0.386916278645681"
"308","SZ000078","SZ000829","0.757009345794392","0.736166582460722","0.0747495112132089"
"309","SZ000078","SZ002166","0.841121495327103","0.809833894098627","0.0412944548919852"
"310","SZ000078","SZ002545","0.757009345794392","0.786252647539484","0.01"
"311","SZ000425","SZ000667","0.775700934579439","0.564526519896151","0.919291451795144"
"312","SZ000425","SZ000926","0.775700934579439","0.728130202094494","0.338647036174627"
"313","SZ000540","SZ000656","0.757009345794392","0.760953195706946","0.415803321054519"
"314","SZ000540","SZ000926","0.757009345794392","0.775818521488211","0.40736560975904"
"315","SZ000565","SZ002067","0.757009345794392","0.565875782293325","0.663714845109551"
"316","SZ000565","SZ002404","0.775700934579439","0.680806895492592","0.0431964588652522"
"317","SZ000599","SZ002169","0.775700934579439","0.690233922559117","0.1042107302841"
"318","SZ000650","SZ002218","0.757009345794392","0.682794354174548","0.668552146928152"
"319","SZ000650","SZ002308","0.757009345794392","0.688075434470431","0.539875748144564"
"320","SZ000656","SZ000926","0.766355140186916","0.737649162420106","0.341452916640787"
"321","SZ000667","SZ000926","0.794392523364486","0.653413349792171","0.652643278180685"
"322","SZ000721","SZ002079","0.766355140186916","0.69179235886464","0.503707852093868"
"323","SZ000721","SZ002585","0.757009345794392","0.65164447820233","0.272641286220302"
"324","SZ000733","SZ000988","0.766355140186916","0.81329652532842","0.744592308069451"
"325","SZ000733","SZ002093","0.775700934579439","0.721391356020097","0.314509824256141"
"326","SZ000733","SZ002376","0.757009345794392","0.7500678517577","0.59437780736552"
"327","SZ000733","SZ002395","0.766355140186916","0.721524269253373","0.0972330357106598"
"328","SZ000733","SZ002452","0.766355140186916","0.687402665595476","0.982860864173242"
"329","SZ000733","SZ002491","0.757009345794392","0.652786196032191","0.381203847412713"
"330","SZ000733","SZ002580","0.757009345794392","0.77712020158373","0.490428513892848"
"331","SZ000733","SZ300078","0.775700934579439","0.691350559965913","0.261136077144828"
"332","SZ000738","SZ002079","0.757009345794392","0.740304994092689","0.0264047934472338"
"333","SZ000738","SZ002179","0.775700934579439","0.795132567080358","0.0109394413951976"
"334","SZ000738","SZ002545","0.757009345794392","0.766834248429197","0.01"
"335","SZ000738","SZ300162","0.757009345794392","0.73169623830439","0.960841196651287"
"336","SZ000826","SZ300070","0.785046728971963","0.827969492777925","0.0144690235837193"
"337","SZ000829","SZ002027","0.757009345794392","0.741117289211512","0.052597292243604"
"338","SZ000829","SZ002340","0.785046728971963","0.694374889742278","0.0335047792088285"
"339","SZ000829","SZ300065","0.766355140186916","0.684258801411055","0.446599301968015"
"340","SZ000836","SZ002179","0.757009345794392","0.786161321344837","0.492755126477617"
"341","SZ000836","SZ002404","0.766355140186916","0.772500111209271","0.471487622395021"
"342","SZ000836","SZ300065","0.757009345794392","0.703848526103531","0.927971300064046"
"343","SZ000838","SZ002179","0.757009345794392","0.726003338895268","0.0117654382577504"
"344","SZ000926","SZ002244","0.831775700934579","0.833465495094723","0.953186627063215"
"345","SZ000957","SZ002056","0.757009345794392","0.780954605331522","0.01"
"346","SZ000957","SZ002249","0.766355140186916","0.77827681990876","0.277695205793333"
"347","SZ000977","SZ002402","0.785046728971963","0.653859305785136","0.245675181846588"
"348","SZ000977","SZ300073","0.757009345794392","0.680648399445051","0.405299625580085"
"349","SZ002020","SZ002118","0.757009345794392","0.672124443959833","0.0824317313886348"
"350","SZ002026","SZ300176","0.757009345794392","0.670188107186016","0.58100629089382"
"351","SZ002027","SZ002093","0.813084112149533","0.689669170957573","0.012389436126313"
"352","SZ002027","SZ002169","0.794392523364486","0.738318973645494","0.190315790962719"
"353","SZ002027","SZ002206","0.766355140186916","0.787372647138068","0.01"
"354","SZ002027","SZ002212","0.757009345794392","0.69028112279023","0.312375918233842"
"355","SZ002027","SZ002308","0.766355140186916","0.666857286205517","0.0688820826784982"
"356","SZ002027","SZ002434","0.766355140186916","0.706868290303187","0.0228979908376373"
"357","SZ002027","SZ002516","0.766355140186916","0.701658062844184","0.182470991862208"
"358","SZ002027","SZ002531","0.757009345794392","0.695155263597333","0.519386908998703"
"359","SZ002027","SZ300048","0.766355140186916","0.695501834959866","0.954616529500529"
"360","SZ002027","SZ300078","0.794392523364486","0.685217417304368","0.0231247025019148"
"361","SZ002027","SZ300176","0.775700934579439","0.760498295403582","0.0109521061106716"
"362","SZ002036","SZ002620","0.775700934579439","0.777555716123118","0.0961771151292845"
"363","SZ002036","SZ002636","0.757009345794392","0.797020892256252","0.326090044197584"
"364","SZ002056","SZ002139","0.766355140186916","0.747345290309687","0.591263486636037"
"365","SZ002056","SZ002179","0.822429906542056","0.648394267558944","0.115648781580772"
"366","SZ002056","SZ002218","0.785046728971963","0.729740016493695","0.534829297746687"
"367","SZ002056","SZ300014","0.775700934579439","0.680421195782437","0.01"
"368","SZ002056","SZ300091","0.757009345794392","0.592807853514164","0.402919598797255"
"369","SZ002056","SZ300111","0.757009345794392","0.725574338301706","0.452267201440657"
"370","SZ002079","SZ002139","0.757009345794392","0.809622473757268","0.511453491241918"
"371","SZ002093","SZ002118","0.766355140186916","0.675821291106615","0.667273489835956"
"372","SZ002093","SZ002123","0.766355140186916","0.745131000581997","0.150670756977548"
"373","SZ002093","SZ002169","0.757009345794392","0.645380259654741","0.178320448168652"
"374","SZ002093","SZ002182","0.785046728971963","0.723433060173413","0.0450556144663886"
"375","SZ002093","SZ002376","0.757009345794392","0.690925065910192","0.01"
"376","SZ002093","SZ002620","0.757009345794392","0.739431858002747","0.0804599643315607"
"377","SZ002093","SZ002636","0.766355140186916","0.654415584305917","0.466157476441692"
"378","SZ002093","SZ300050","0.794392523364486","0.788267812766761","0.278597886903219"
"379","SZ002093","SZ300065","0.757009345794392","0.692553015665765","0.48693745717619"
"380","SZ002093","SZ300078","0.775700934579439","0.689313511983322","0.0826980255711389"
"381","SZ002093","SZ300086","0.757009345794392","0.729369547119015","0.183425281001374"
"382","SZ002093","SZ300176","0.775700934579439","0.664759142100948","0.0306670652214972"
"383","SZ002093","SZ300221","0.785046728971963","0.716113815719925","0.362152546694403"
"384","SZ002093","SZ300284","0.766355140186916","0.694357438087004","0.0258102318759639"
"385","SZ002117","SZ002335","0.766355140186916","0.685071999030352","0.0170842974710484"
"386","SZ002117","SZ002376","0.775700934579439","0.727127686807876","0.203680914182708"
"387","SZ002117","SZ002402","0.794392523364486","0.741213325745782","0.309791564641301"
"388","SZ002117","SZ300078","0.813084112149533","0.74085287004393","0.335880318664358"
"389","SZ002117","SZ300101","0.775700934579439","0.738877383312291","0.475277141542147"
"390","SZ002118","SZ002585","0.757009345794392","0.675026948020925","0.570072540396409"
"391","SZ002123","SZ002179","0.766355140186916","0.686816229309684","0.0569374716019713"
"392","SZ002123","SZ002202","0.766355140186916","0.651752740295553","0.409664790978665"
"393","SZ002123","SZ002472","0.785046728971963","0.774465380798167","0.331069958111612"
"394","SZ002123","SZ002511","0.757009345794392","0.737191361889609","0.120299635853302"
"395","SZ002123","SZ002545","0.757009345794392","0.790382744713542","0.01"
"396","SZ002123","SZ002620","0.775700934579439","0.804302935429906","0.0216129227711769"
"397","SZ002129","SZ002202","0.757009345794392","0.733216511838081","0.893576192037443"
"398","SZ002129","SZ300185","0.775700934579439","0.653985923829519","0.467357635292956"
"399","SZ002137","SZ300231","0.766355140186916","0.73033238367617","0.615752552212594"
"400","SZ002139","SZ002169","0.785046728971963","0.766855730621559","0.592374129752365"
"401","SZ002139","SZ002179","0.785046728971963","0.780157701545538","0.01"
"402","SZ002139","SZ002218","0.785046728971963","0.753787883675733","0.560130475868163"
"403","SZ002139","SZ002308","0.757009345794392","0.806062428617799","0.44429891032245"
"404","SZ002139","SZ002335","0.775700934579439","0.739860655058551","0.887896656393463"
"405","SZ002139","SZ002370","0.757009345794392","0.685404838901215","0.682828302150602"
"406","SZ002139","SZ002394","0.813084112149533","0.829832404473187","0.862084880040955"
"407","SZ002139","SZ002518","0.766355140186916","0.748274772133092","0.01"
"408","SZ002139","SZ300078","0.766355140186916","0.722535269500363","0.27638599095634"
"409","SZ002139","SZ300138","0.775700934579439","0.777078685629068","0.598541448036895"
"410","SZ002139","SZ300162","0.757009345794392","0.72653815871466","0.99"
"411","SZ002169","SZ002212","0.766355140186916","0.645595930259759","0.780817783374373"
"412","SZ002169","SZ002249","0.757009345794392","0.646613447915712","0.767045315995279"
"413","SZ002169","SZ002366","0.757009345794392","0.671020497961323","0.716427733025398"
"414","SZ002169","SZ002402","0.775700934579439","0.714281150355653","0.350941827572197"
"415","SZ002169","SZ002518","0.775700934579439","0.661380351171381","0.231771093895521"
"416","SZ002169","SZ002585","0.766355140186916","0.729976447533626","0.219274682690157"
"417","SZ002169","SZ002590","0.757009345794392","0.703757896019411","0.518782946634185"
"418","SZ002169","SZ300063","0.785046728971963","0.620629459071445","0.100659434667622"
"419","SZ002169","SZ300065","0.766355140186916","0.675928478082613","0.799665739930944"
"420","SZ002169","SZ300078","0.775700934579439","0.68866390647572","0.418475952140482"
"421","SZ002169","SZ300176","0.794392523364486","0.744109434732734","0.3624377765989"
"422","SZ002169","SZ300230","0.757009345794392","0.736039348803031","0.201845570375699"
"423","SZ002179","SZ002319","0.757009345794392","0.697261859623088","0.01"
"424","SZ002182","SZ002472","0.757009345794392","0.666307217564105","0.0798512960977021"
"425","SZ002185","SZ300078","0.785046728971963","0.727507497965767","0.217467019572416"
"426","SZ002185","SZ300246","0.757009345794392","0.708567078459484","0.538531958256623"
"427","SZ002202","SZ002483","0.757009345794392","0.664160453877363","0.250573700926249"
"428","SZ002202","SZ002531","0.775700934579439","0.778153358140236","0.284367344969527"
"429","SZ002212","SZ002402","0.757009345794392","0.695398976928164","0.465358305933749"
"430","SZ002218","SZ002518","0.757009345794392","0.724433003267533","0.607833100129029"
"431","SZ002218","SZ300065","0.757009345794392","0.71128823657529","0.378961468722506"
"432","SZ002249","SZ002518","0.775700934579439","0.752022854468763","0.241785928137608"
"433","SZ002249","SZ300073","0.775700934579439","0.708038906143761","0.0768979194808541"
"434","SZ002281","SZ002402","0.757009345794392","0.739547642180853","0.01"
"435","SZ002281","SZ300078","0.757009345794392","0.729714248594508","0.0335525808265325"
"436","SZ002308","SZ300048","0.757009345794392","0.711807112829735","0.787633797401154"
"437","SZ002308","SZ300176","0.766355140186916","0.707941188131925","0.389399926714071"
"438","SZ002308","SZ300259","0.757009345794392","0.739725765008413","0.141560768996514"
"439","SZ002319","SZ002545","0.766355140186916","0.795634739585862","0.0676898735531234"
"440","SZ002335","SZ002645","0.766355140186916","0.713981930556181","0.01"
"441","SZ002340","SZ300172","0.766355140186916","0.73854352077304","0.56849449558344"
"442","SZ002355","SZ002620","0.757009345794392","0.818168337165151","0.01"
"443","SZ002376","SZ002402","0.822429906542056","0.737147559899533","0.0602788655578199"
"444","SZ002376","SZ300078","0.794392523364486","0.819351151301871","0.184994691983886"
"445","SZ002376","SZ300091","0.757009345794392","0.662021423002153","0.604432377378884"
"446","SZ002376","SZ300113","0.757009345794392","0.776382006569392","0.0979807348566491"
"447","SZ002376","SZ300172","0.757009345794392","0.728592353759603","0.133279360046921"
"448","SZ002376","SZ300221","0.775700934579439","0.701893952556814","0.472152735552036"
"449","SZ002376","SZ300236","0.757009345794392","0.750480046270636","0.0155566750827966"
"450","SZ002376","SZ300274","0.757009345794392","0.715303139102883","0.0209390938368875"
"451","SZ002394","SZ002518","0.757009345794392","0.689010688943006","0.0346428279669598"
"452","SZ002394","SZ002545","0.766355140186916","0.847664925561614","0.0307466691140553"
"453","SZ002394","SZ002580","0.757009345794392","0.771636445913531","0.380541638894439"
"454","SZ002394","SZ300138","0.766355140186916","0.794504866380538","0.0493774480421062"
"455","SZ002395","SZ002402","0.766355140186916","0.669973904287484","0.0716800713456348"
"456","SZ002395","SZ002531","0.766355140186916","0.644503974179616","0.302526237368814"
"457","SZ002402","SZ002452","0.757009345794392","0.679973764792951","0.825380354267496"
"458","SZ002402","SZ002545","0.757009345794392","0.780630471310159","0.0994137739199434"
"459","SZ002402","SZ300015","0.775700934579439","0.735229912473258","0.134554988429474"
"460","SZ002402","SZ300064","0.757009345794392","0.702523503236731","0.301963986065725"
"461","SZ002402","SZ300065","0.766355140186916","0.754154894525442","0.295008610260822"
"462","SZ002402","SZ300073","0.757009345794392","0.750395565096877","0.457089911486394"
"463","SZ002402","SZ300078","0.831775700934579","0.729343144441625","0.01"
"464","SZ002402","SZ300086","0.757009345794392","0.737135268891143","0.0465483206434124"
"465","SZ002402","SZ300162","0.766355140186916","0.718870445307117","0.976612838645469"
"466","SZ002402","SZ300176","0.813084112149533","0.714841064133855","0.0722814066522086"
"467","SZ002402","SZ300178","0.757009345794392","0.76667739130639","0.477313120158184"
"468","SZ002402","SZ300221","0.757009345794392","0.716098060188849","0.342074798896951"
"469","SZ002402","SZ300236","0.794392523364486","0.700854767582303","0.0736270052712177"
"470","SZ002402","SZ300246","0.766355140186916","0.708252309679941","0.294800927738616"
"471","SZ002444","SZ002580","0.766355140186916","0.726031204577298","0.01"
"472","SZ002452","SZ300078","0.757009345794392","0.605631426019546","0.830519874586089"
"473","SZ002467","SZ300078","0.775700934579439","0.737960686943586","0.0449289011667915"
"474","SZ002472","SZ002516","0.757009345794392","0.727418068616","0.40135341991494"
"475","SZ002472","SZ002585","0.775700934579439","0.71315673959767","0.0437405624517123"
"476","SZ002472","SZ002634","0.757009345794392","0.701281226738692","0.162812730980738"
"477","SZ002475","SZ300115","0.757009345794392","0.777680571856939","0.0208577269127245"
"478","SZ002483","SZ002545","0.785046728971963","0.758054045767847","0.01"
"479","SZ002483","SZ002636","0.757009345794392","0.700130053860069","0.599997940259575"
"480","SZ002487","SZ002634","0.757009345794392","0.733317956083242","0.0474241047743534"
"481","SZ002516","SZ002580","0.775700934579439","0.760402220206146","0.287575567875969"
"482","SZ002516","SZ002585","0.757009345794392","0.771367654359154","0.361223967287966"
"483","SZ002518","SZ300073","0.757009345794392","0.748812219842229","0.12537775610436"
"484","SZ002518","SZ300078","0.775700934579439","0.722317728541596","0.179290468698941"
"485","SZ002518","SZ300138","0.757009345794392","0.654026578635014","0.0508351337733006"
"486","SZ002518","SZ300176","0.757009345794392","0.666380907984789","0.0884508077667943"
"487","SZ002518","SZ300221","0.757009345794392","0.683872625090647","0.288081514364082"
"488","SZ002531","SZ002580","0.785046728971963","0.727162994226875","0.360496352590887"
"489","SZ002545","SZ002580","0.757009345794392","0.782858043755594","0.0813694131645366"
"490","SZ002545","SZ002585","0.785046728971963","0.806115501001286","0.0730635968820873"
"491","SZ002545","SZ002620","0.757009345794392","0.830708305062989","0.01"
"492","SZ002545","SZ300138","0.757009345794392","0.806657877255858","0.01"
"493","SZ002545","SZ300185","0.757009345794392","0.776938482546743","0.0219272777684268"
"494","SZ002577","SZ300176","0.766355140186916","0.752178205475578","0.01"
"495","SZ002580","SZ002590","0.775700934579439","0.720271218493961","0.271974208053006"
"496","SZ002580","SZ300138","0.803738317757009","0.754126505624346","0.176099720375975"
"497","SZ002580","SZ300176","0.766355140186916","0.758515072588951","0.0612795030082438"
"498","SZ002580","SZ300246","0.766355140186916","0.734792237988592","0.306007204103227"
"499","SZ002585","SZ300078","0.757009345794392","0.711227885434587","0.0366839636549138"
"500","SZ002585","SZ300138","0.757009345794392","0.750856495217227","0.0926913296068949"
"501","SZ002620","SZ300185","0.757009345794392","0.739623640053044","0.0602503581489979"
"502","SZ002636","SZ002637","0.775700934579439","0.810699157557412","0.527415691793024"
"503","SZ002636","SZ300063","0.766355140186916","0.623720344051298","0.777810330977143"
"504","SZ002636","SZ300284","0.757009345794392","0.681769200127686","0.435840248102417"
"505","SZ002637","SZ300078","0.766355140186916","0.784204669079279","0.0815316401250047"
"506","SZ002637","SZ300176","0.757009345794392","0.740145786671447","0.01"
"507","SZ002643","SZ300111","0.757009345794392","0.764901222229491","0.01"
"508","SZ002645","SZ300021","0.757009345794392","0.703987137726518","0.138257417742819"
"509","SZ300021","SZ300062","0.766355140186916","0.686650921138154","0.0388665855779407"
"510","SZ300044","SZ300062","0.757009345794392","0.733317045551384","0.659012221099059"
"511","SZ300048","SZ300064","0.757009345794392","0.661476704647676","0.99"
"512","SZ300048","SZ300172","0.766355140186916","0.772366188455652","0.0381002756944126"
"513","SZ300050","SZ300078","0.757009345794392","0.699162664545741","0.0722936697251064"
"514","SZ300050","SZ300176","0.757009345794392","0.713328908135653","0.392052894469111"
"515","SZ300062","SZ300176","0.766355140186916","0.779406241695784","0.01"
"516","SZ300063","SZ300138","0.785046728971963","0.673629859218289","0.52209969649357"
"517","SZ300063","SZ300176","0.841121495327103","0.593810488252919","0.578614390254295"
"518","SZ300064","SZ300176","0.785046728971963","0.673921187836502","0.43714618595982"
"519","SZ300065","SZ300078","0.785046728971963","0.738984273036276","0.185881061527723"
"520","SZ300068","SZ300073","0.775700934579439","0.77248578669138","0.6492038827863"
"521","SZ300073","SZ300162","0.757009345794392","0.66485644716453","0.982250091659042"
"522","SZ300073","SZ300176","0.775700934579439","0.650126896704317","0.375636623274143"
"523","SZ300078","SZ300101","0.794392523364486","0.711345245289382","0.109113992239581"
"524","SZ300078","SZ300162","0.757009345794392","0.663824068284263","0.978412161312248"
"525","SZ300078","SZ300176","0.775700934579439","0.684892747324301","0.274555746473257"
"526","SZ300078","SZ300221","0.757009345794392","0.697242435044273","0.393995774516613"
"527","SZ300078","SZ300231","0.785046728971963","0.679103192987001","0.542885246879253"
"528","SZ300078","SZ300236","0.757009345794392","0.72978695967012","0.0644533463834848"
"529","SZ300078","SZ300246","0.803738317757009","0.732015614765146","0.353888522778538"
"530","SZ300078","SZ300270","0.766355140186916","0.757452427310834","0.154042671912169"
"531","SZ300086","SZ300176","0.794392523364486","0.709389644339455","0.250118421473597"
"532","SZ300101","SZ300176","0.766355140186916","0.676068117314187","0.263903873887632"
"533","SZ300111","SZ300172","0.775700934579439","0.781138221010939","0.01"
"534","SZ300113","SZ300207","0.757009345794392","0.739801377769443","0.128137151824799"
"535","SZ300138","SZ300176","0.766355140186916","0.731994049037144","0.293357765551597"
"536","SZ300162","SZ300176","0.803738317757009","0.737057324635126","0.99"
"537","SZ300162","SZ300231","0.766355140186916","0.708756549489143","0.828100349370195"
"538","SZ300172","SZ300176","0.775700934579439","0.705668907675003","0.859476399744876"
"539","SZ300176","SZ300231","0.766355140186916","0.737059389645581","0.587075369030621"
"540","SZ300176","SZ300258","0.766355140186916","0.718855103013558","0.0321571580380336"
